jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,statistics_url,game_url
7,CHANG Jiuyuan,CHN,False,D,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
11,GUO Ziqi,CHN,False,F,0,0,0,0,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
13,YANG Jiayi,CHN,False,D,0,0,0,2,2,3.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
16,ZHANG Yuxin,CHN,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
12,YU Jilong,CHN,False,F,1,0,1,0,4,2.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
14,LI Zeyi,CHN,False,F,0,1,1,0,3,3.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
15,WU Haomiao,CHN,False,D,0,0,0,0,2,4.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
19,LI Xinyu,CHN,False,F,1,1,2,0,3,2.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
1,WU Siming,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
25,HU Haoran,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/statistics/14563/4-isr-vs-chn,https://www.iihf.com//en/events/2020/wm20iib/gamecenter/playbyplay/14563/4-isr-vs-chn
