jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
6,MAKARENKO Nadiia,UKR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
8,HROMOVA Mariia,UKR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
16,KOZUB Inna,UKR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
17,SLASHCHOVA Tetiana,UKR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
21,LALOMOVA Viktoriia,UKR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
1,KOZACHUK Nataliya,UKR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
25,TKACHENKO Viktoriia,UKR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14655/4-cro-vs-ukr,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14655/4-cro-vs-ukr,,
5,FARRIER Natasha,AUS,True,F,0,1,1,2,6,1.0,0:00,0.0,0:00,3,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
9,PADJEN Rylie,AUS,True,D,0,0,0,4,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
11,KENYON Eiland,AUS,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
18,AYRIS Natalie,AUS,True,D,0,1,1,0,4,1.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
19,CLARK-CRUMPTON Michelle,AUS,True,F,2,0,2,0,6,1.0,0:00,0.0,0:00,3,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
2,HARVEY Remi,AUS,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
3,REYNOLDS Tess,AUS,True,F,0,0,0,2,4,0.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
12,MOORE Georgia,AUS,True,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
15,COCHRANE Stephenie,AUS,True,F,0,0,0,2,3,0.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
17,GODFREY Sharna,AUS,True,F,0,0,0,0,6,0.0,0:00,0.0,0:00,3,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
10,GREEN Shona,AUS,True,F,0,1,1,2,5,0.0,0:00,0.0,0:00,2,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
13,APARICIO Ashlie,AUS,True,F,0,1,1,2,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
21,TIHEMA Kate,AUS,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
22,GOONAN Jaimi,AUS,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
4,ROBERTS Dannielle,AUS,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
7,MALCOLM Isla,AUS,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
8,BADAOUI Anna,AUS,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
1,LAST Olivia,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
25,GIRDLER Tina,AUS,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
2,DURSUN Hatice,TUR,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
6,BAKTIROGLU Cagla,TUR,False,F,1,0,1,0,6,0.0,0:00,0.0,0:00,1,0:00,1,0:00,4,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
7,KOCAK Ayse,TUR,False,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
17,OGUZ Ebrar,TUR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
18,LOKBAS Alara,TUR,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
3,TUNA Betul,TUR,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
4,GUVEN Sema,TUR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
9,LOKBAS Dilara,TUR,False,F,0,1,1,2,3,-1.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
19,UYGUN Ilkim,TUR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
24,TAYGAR Betul,TUR,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
5,KAMALAK Ece,TUR,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
10,YILMAZ Selin,TUR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
12,PERVAN Zeynep,TUR,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
13,DEMIRKOL Basak,TUR,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
14,FIGENLI Melisa,TUR,False,F,0,1,1,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
11,TUZGEN DAGLI Hatice,TUR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
15,DUMLU Ozge,TUR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
16,CELIK Cagla,TUR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
21,BAGCI Didem,TUR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
22,ERYILMAZ Nil,TUR,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
1,KARATAS Merve,TUR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
20,DOGRAMACI Sera,TUR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14656/5-aus-vs-tur,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14656/5-aus-vs-tur,,
10,RICHMOND Ashley,NZL,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
13,SMITH Millicent,NZL,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
21,SHIELDS Hannah,NZL,True,F,0,0,0,2,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
23,HORNER-PASCOE Jasmine,NZL,True,F,0,0,0,0,4,-2.0,0:00,0.0,0:00,2,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
24,HEALE Caitlin,NZL,True,F,1,0,1,0,3,-1.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
6,MURRAY Helen,NZL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
7,KLOSS Emma,NZL,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
8,HEALE Abbey,NZL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
16,WATT Rina,NZL,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
18,LILLY Rebecca,NZL,True,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
3,HYDE Alexandra,NZL,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
11,NEVILLE-LAMB Rachael,NZL,True,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
12,KIVELL Jana,NZL,True,F,0,1,1,0,3,0.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
15,GREGORY Hope,NZL,True,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
17,WOODYEAR-SMITH Krystie,NZL,True,D,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
2,MILLS Gabrielle,NZL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
5,BRUCE Terryn,NZL,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
19,HAROLD Sophie,NZL,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
1,STRAYER Danielle,NZL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
20,HYDE Lochlyn Marie,NZL,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
10,GEIRSDOTTIR Herborg,ISL,False,F,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
11,BJORGVINSDOTTIR Silvia,ISL,False,F,2,1,3,0,8,3.0,0:00,0.0,0:00,5,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
12,SNORRADOTTIR Teresa,ISL,False,D,0,1,1,0,2,2.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
13,BLONDAL Saga,ISL,False,D,1,0,1,0,4,2.0,0:00,0.0,0:00,0,0:00,4,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
23,BJORGVINSDOTTIR Sunna,ISL,False,F,1,1,2,4,5,2.0,0:00,0.0,0:00,1,0:00,1,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
3,AGUSTSDOTTIR Anna,ISL,False,D,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
9,SHANTZ-SMILEY Sarah,ISL,False,F,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
14,KJARTANSDOTTIR Ragnhildur,ISL,False,D,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
16,GARDARSDOTTIR Kolbrun,ISL,False,F,0,1,1,0,6,1.0,0:00,0.0,0:00,1,0:00,4,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
17,JOHANNESDOTTIR Flosrun,ISL,False,F,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
4,KARVELSDOTTIR Eva,ISL,False,D,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
5,ARNADOTTIR Sigrun,ISL,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
6,HJALTESTED Brynhildur,ISL,False,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
18,LEIFSDOTTIR Berglind,ISL,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
22,VIDARSDOTTIR Gudrun,ISL,False,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
2,HAFSTEINSDOTTIR Alexandra,ISL,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/wwiib/gamecenter/statistics/14657/6-nzl-vs-isl,https://www.iihf.com//en/events/2020/wwiib/gamecenter/playbyplay/14657/6-nzl-vs-isl,,
