jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url,ts_5,tot_5
24,MENDIZABAL Mikel,ESP,False,F,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
5,DIEZ Daniel,ESP,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
6,SANCHEZ Marcos,ESP,False,F,0,0,0,2,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
8,SARMIENTO Aron,ESP,False,D,1,0,1,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
11,PAUL Oriol,ESP,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
12,GIMENEZ Pablo,ESP,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
4,GIL Alvaro,ESP,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
18,CAPILLAS Jaime,ESP,False,F,0,1,1,2,6,2.0,0:00,0.0,0:00,3,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
19,ZABALLA Pablo,ESP,False,F,1,1,2,0,3,2.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
22,ALBERDI Pablo,ESP,False,F,0,0,0,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
23,SARASA Sergio,ESP,False,F,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
1,SERNA Lucas,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
25,BARBO Raul,ESP,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6291/4-rou-vs-esp,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6291/4-rou-vs-esp,,
9,KWON Hojae,KOR,True,F,0,0,0,0,4,-4.0,0:00,0.0,0:00,3,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
14,KIM Geon Woo,KOR,True,F,0,0,0,0,4,-3.0,0:00,0.0,0:00,2,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
16,PARK Beomjun,KOR,True,D,1,0,1,0,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
22,KIM Seokhwan,KOR,True,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
23,JEE Hyoseok,KOR,True,D,0,0,0,2,3,-3.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
4,KIM Daehyun,KOR,True,F,0,0,0,0,2,-4.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
8,YANG Junkyung,KOR,True,F,0,1,1,2,3,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
10,JIN Geonho,KOR,True,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
13,LEE Heemin,KOR,True,D,0,0,0,4,1,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
17,LIM Jungi,KOR,True,D,0,0,0,4,1,-4.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
3,LEE Junyoung,KOR,True,F,0,0,0,2,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
7,JEONG Duck Kyu,KOR,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
11,YUN Jiseok,KOR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
15,LEE Sunghyeok,KOR,True,D,0,0,0,0,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
18,KWON Minseok,KOR,True,D,0,0,0,0,0,-4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
2,JEE Jonghwan,KOR,True,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
5,CHOI Jiwoo,KOR,True,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
12,CHOE Jaejun,KOR,True,F,0,0,0,0,0,-3.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
1,BAE Sangwon,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
20,KIM Tae Kyung,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
2,BRADLEY Edward,GBR,False,D,0,0,0,0,1,2.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
7,POUND Cameron,GBR,False,D,0,0,0,0,3,2.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
11,BROWN Kieran,GBR,False,F,1,3,4,0,6,5.0,0:00,0.0,0:00,1,0:00,3,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
14,KIRK Liam,GBR,False,F,1,4,5,0,9,5.0,0:00,0.0,0:00,2,0:00,4,0:00,3,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
19,WALLER Joshua,GBR,False,F,3,1,4,0,4,5.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
3,HAZELDINE Joseph,GBR,False,D,0,1,1,0,4,0.0,0:00,0.0,0:00,0,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
8,SOLDER Ben,GBR,False,D,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
10,KELSALL Jordan,GBR,False,F,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
12,BUESA Jordan,GBR,False,F,2,0,2,0,5,0.0,0:00,0.0,0:00,1,0:00,3,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
22,COOPER Tyler,GBR,False,F,1,0,1,2,3,1.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
5,COCHRANE Reece,GBR,False,D,0,0,0,0,0,5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
9,FIELDER Deakan,GBR,False,D,0,0,0,0,0,5.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
15,GULLIVER Harry,GBR,False,F,0,1,1,0,5,3.0,0:00,0.0,0:00,2,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
17,HOWLETT Mac,GBR,False,F,0,3,3,0,2,3.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
23,SMITH Chad,GBR,False,F,3,1,4,0,7,4.0,0:00,0.0,0:00,3,0:00,2,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
6,GRIFFIN Jordan,GBR,False,D,0,0,0,0,0,4.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
13,PIZZO Morgan,GBR,False,F,1,1,2,0,3,2.0,0:00,0.0,0:00,0,0:00,1,0:00,2,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
16,NEILSON Cade,GBR,False,F,0,3,3,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
18,KROGH Richard,GBR,False,F,0,0,0,4,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
21,ALDERSON Mason,GBR,False,F,1,2,3,2,3,1.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
1,KERLIN William,GBR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
25,McLAUGHLIN Jordan,GBR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6292/5-kor-vs-gbr,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6292/5-kor-vs-gbr,,
3,MOTIEJUNAS Dominykas,LTU,True,D,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
7,WASHCO Lukas,LTU,True,F,0,0,0,4,4,0.0,0:00,0.0,0:00,0,0:00,3,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
11,GUSEVAS Kostas,LTU,True,D,0,0,0,0,4,1.0,0:00,0.0,0:00,3,0:00,1,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
13,MISIUK Patrik,LTU,True,F,0,0,0,2,4,0.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
17,GRINIUS Martynas,LTU,True,F,0,0,0,2,4,0.0,0:00,0.0,0:00,1,0:00,1,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
5,DOMEIKA Arvidas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
9,KUDREVICIUS Laisvydas,LTU,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
21,RAGAS Ignotas,LTU,True,F,0,0,0,0,4,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,2.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
22,KRASILNIKOVAS Karolis,LTU,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
24,STANKIUS Mantas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
2,RUMSEVICIUS Paulius,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
4,KRUKOVSKI Tomas,LTU,True,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
14,BINKULIS Egidijus,LTU,True,F,1,0,1,2,4,1.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
18,MILIUNAS Martynas,LTU,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
19,STEPONAVICIUS Eimantas,LTU,True,F,0,0,0,0,1,1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
10,SILINAS Avgustinas,LTU,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
12,FEDOROVICIUS Justas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
15,JANKAUSKAS Vainius,LTU,True,F,0,1,1,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
16,NUMAVICIUS Nikodemas,LTU,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
23,VOLODINAS Christianas,LTU,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
1,LUBYS Laurynas,LTU,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
20,PETIUL Martin,LTU,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
5,SLESSAREVSKI Ed,EST,False,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
14,SVARTBRO Emil Esko Key,EST,False,F,0,0,0,2,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
19,ALEKSANDROV Artemi,EST,False,F,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
23,ANUFRIJEV Artjom,EST,False,D,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
27,HAST Fabian,EST,False,F,0,0,0,4,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,1.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
6,JOGI Kristofer,EST,False,F,0,0,0,0,3,-1.0,0:00,0.0,0:00,2,0:00,0,0:00,1,0:00,0.0,0:00,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/statistics/6293/6-ltu-vs-est,https://www.iihf.com//en/events/2019/wm20iia/gamecenter/playbyplay/6293/6-ltu-vs-est,,
