jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,ts_5,tot_5,statistics_url,game_url
1,OROLINOVA Andrea,SVK,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
25,ZIMKOVA Nikola,SVK,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29902/4-fra-vs-svk,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29902/4-fra-vs-svk
11,BIALIK Line,NOR,True,F,0,1,1,0,2,0.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
14,ARDAL Malin,NOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
21,HAUG HANSEN Madelen,NOR,True,F,0,0,0,4,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
23,BERGESEN Emma,NOR,True,D,0,2,2,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
24,FISCHER Mathea,NOR,True,F,1,0,1,0,1,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
3,KONGSTORP Silje,NOR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
12,MORSET Ingrid,NOR,True,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
15,KRUSE Emilie,NOR,True,F,0,1,1,2,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
17,BRUNVOLD Marthe,NOR,True,F,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
22,DALEN Andrea,NOR,True,F,0,0,0,0,5,-2.0,0:00,0.0,0:00,5,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
2,TENDENES Lene,NOR,True,D,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
8,PEDERSEN Lotte,NOR,True,F,1,0,1,4,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
9,NYBERG Tea,NOR,True,F,0,1,1,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
13,BERGE Ingrid,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
19,JORGENSEN Thea,NOR,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
5,HAUKALI Rebekka,NOR,True,D,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
6,BJELLAND Une,NOR,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
7,PEDERSEN Karoline,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
10,FURSETH Christina,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
16,FURULUND Andrine,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
1,NYSTROM Ena,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
20,HOLTERUD OLSSON Linnea,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
7,SCHAFZAHL Theresa,AUT,False,F,0,1,1,0,7,1.0,0:00,0.0,0:00,3,0:00,3,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
10,MEIXNER Anna,AUT,False,F,1,0,1,0,5,1.0,0:00,0.0,0:00,1,0:00,1,0:00,2,0:00,1.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
11,HOFBAUER Emma,AUT,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
12,FAZOKAS Annika,AUT,False,D,1,1,2,2,8,1.0,0:00,0.0,0:00,4,0:00,2,0:00,1,0:00,1.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
23,MATZKA Antonia,AUT,False,D,0,1,1,2,7,0.0,0:00,0.0,0:00,3,0:00,2,0:00,2,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
13,GRASCHER Tamara,AUT,False,F,1,0,1,0,3,1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
16,BEITER Eva,AUT,False,F,1,0,1,2,7,1.0,0:00,0.0,0:00,1,0:00,4,0:00,2,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
17,WITTICH Charlotte,AUT,False,D,0,0,0,0,6,1.0,0:00,0.0,0:00,3,0:00,2,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
21,DAUBOCK Lena,AUT,False,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
24,TRUMMER Anja,AUT,False,F,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
2,HABERL Meilan,AUT,False,D,0,0,0,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
6,OBERMAYR Hanna,AUT,False,F,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
9,HANSER Anna,AUT,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
19,HENGELMULLER Karolina,AUT,False,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
22,ARTNER Lena,AUT,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
3,KUTZER Leonie,AUT,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
4,SCHWARZER Hanna,AUT,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
5,LEITNER Laura,AUT,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
14,BILLA Anna,AUT,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,0.0,0:00,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
1,ADAMITSCH Anja,AUT,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
25,LUGGIN Selma,AUT,False,GK,0,0,0,0,0,,,,,0,,0,,0,,0.0,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29903/5-nor-vs-aut,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29903/5-nor-vs-aut
9,ALLEMOZ Marion,FRA,True,F,0,1,1,0,8,0.0,0:00,0.0,0:00,2,0:00,5,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
17,AURARD Chloe,FRA,True,F,1,1,2,0,9,2.0,0:00,0.0,0:00,3,0:00,3,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
19,BAUDRIT Lore,FRA,True,F,0,0,0,0,4,0.0,0:00,0.0,0:00,1,0:00,0,0:00,3,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
21,PARMENT Lea,FRA,True,D,1,0,1,2,4,1.0,0:00,0.0,0:00,0,0:00,2,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
22,GENDARME Gwendoline,FRA,True,D,0,0,0,0,2,1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
8,ESCUDERO Lara,FRA,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
11,VILLIOT Lea,FRA,True,D,0,1,1,0,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
12,DUVIN Estelle,FRA,True,F,1,1,2,2,3,2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
14,LOCATELLI Athena,FRA,True,D,0,0,0,2,1,2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
16,ROZIER Clara,FRA,True,F,0,1,1,0,2,1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
4,MESPLEDE Julia,FRA,True,F,0,1,1,0,2,1.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
6,BARBIRATI Jade,FRA,True,F,1,0,1,0,3,1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
7,QUARTO Lucie,FRA,True,D,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
13,PELISSOU Marie-Pierre,FRA,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
18,BOUCHE Anouck,FRA,True,F,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
2,CEDELLE Lisa,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
3,VAANANEN Mia,FRA,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
5,le SCODAN Manon,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
10,RIHET Morgane,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
15,JOUANNY Betty,FRA,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
1,BALDIN Caroline,FRA,True,GK,0,0,0,2,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
20,MAMERI Margaux,FRA,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
4,HAMERS Kayleigh,NED,False,D,1,0,1,2,3,-2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
5,DIJKEMA Maree,NED,False,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
8,WIELENGA Savine,NED,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
10,ZWARTHOED Julie,NED,False,F,0,1,1,2,3,-3.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
14,MILDERS Jet,NED,False,D,0,1,1,2,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
6,SCHOLLAARDT Isabelle,NED,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
7,EVEN Emily,NED,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
9,van NES Bieke,NED,False,F,0,0,0,0,5,0.0,0:00,0.0,0:00,0,0:00,3,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
11,TJIN-A-TON Nicky,NED,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
23,HUISMAN Hilde,NED,False,D,0,0,0,0,3,0.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
2,NOE Michelle,NED,False,D,0,0,0,0,1,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
16,de JONG Esther,NED,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
17,COLLARD Kimberly,NED,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
18,van OOIJEN Michelle,NED,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
19,BARBIER Zoe,NED,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
3,HAVERKORN Larissa,NED,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
12,KARST Roos,NED,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
13,WORTEL Britt,NED,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
21,FLINK Mandy,NED,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,,,https://www.iihf.com//en/events/2022/wwia/gamecenter/statistics/29904/6-fra-vs-ned,https://www.iihf.com//en/events/2022/wwia/gamecenter/playbyplay/29904/6-fra-vs-ned
